,V1,V6,V10,V12,V13,V14,V15,Class
8702,55,602.0,7,350.0,1,98.0,5,1
8703,63,1795.0,7,219.0,1,-1.0,0,1
8704,35,7918.0,7,497.0,1,-1.0,0,1
8705,52,0.0,7,211.0,1,294.0,1,1
8706,34,268.0,7,587.0,1,-1.0,0,1
8707,36,52.0,7,351.0,1,95.0,6,1
8708,31,924.0,7,231.0,1,94.0,3,1
8709,45,1411.0,7,800.0,2,102.0,3,1
8710,47,3033.0,8,293.0,1,-1.0,0,1
8711,50,6574.0,8,495.0,1,92.0,3,1
8712,70,0.0,8,206.0,1,-1.0,0,1
8713,43,2160.0,8,261.0,1,98.0,1,1
8714,18,108.0,8,169.0,1,-1.0,0,1
8715,33,409.0,8,165.0,1,97.0,4,1
8716,24,726.0,8,445.0,2,-1.0,0,1
8717,25,1871.0,8,260.0,1,96.0,1,1
8718,26,1094.0,8,137.0,1,-1.0,0,1
8719,32,2915.0,8,519.0,1,131.0,2,1
8720,25,480.0,8,140.0,1,-1.0,0,1
8721,39,1587.0,8,108.0,2,98.0,3,1
8722,58,1227.0,8,400.0,2,95.0,1,1
8723,42,1205.0,8,376.0,2,-1.0,0,1
8724,30,161.0,8,298.0,3,-1.0,0,1
8725,76,802.0,9,475.0,5,-1.0,0,1
8726,79,723.0,9,276.0,1,79.0,3,1
8727,70,6538.0,9,394.0,1,-1.0,0,1
8728,35,2161.0,9,569.0,3,-1.0,0,1
8729,30,147.0,9,234.0,1,100.0,1,1
8730,60,0.0,9,408.0,1,-1.0,0,1
8731,50,3764.0,9,214.0,2,99.0,4,1
8732,51,1416.0,9,345.0,1,-1.0,0,1
8733,71,14220.0,9,397.0,1,-1.0,0,1
8734,31,12569.0,9,344.0,1,295.0,1,1
8735,32,555.0,9,344.0,1,-1.0,0,1
8736,34,158.0,9,278.0,2,132.0,4,1
8737,28,261.0,9,259.0,2,98.0,4,1
8738,45,786.0,10,84.0,3,-1.0,0,1
8739,32,889.0,10,185.0,1,99.0,5,1
8740,53,27.0,10,230.0,3,-1.0,0,1
8741,38,0.0,11,260.0,3,95.0,3,1
8742,56,2815.0,11,212.0,1,-1.0,0,1
8743,42,3082.0,11,285.0,1,-1.0,0,1
8744,36,495.0,11,91.0,1,37.0,5,1
8745,47,1233.0,11,91.0,1,100.0,2,1
8746,73,739.0,11,210.0,1,-1.0,0,1
8747,46,640.0,11,108.0,2,129.0,2,1
8748,32,2.0,11,100.0,2,-1.0,0,1
8749,73,1843.0,11,106.0,2,-1.0,0,1
8750,28,322.0,11,240.0,2,95.0,3,1
8751,46,7331.0,11,658.0,4,95.0,2,1
8752,74,1765.0,11,290.0,2,-1.0,0,1
8753,71,1236.0,14,335.0,4,-1.0,0,1
8754,41,6046.0,14,185.0,2,-1.0,0,1
8755,73,934.0,14,961.0,5,-1.0,0,1
8756,47,1013.0,15,170.0,1,92.0,3,1
8757,49,596.0,15,722.0,1,-1.0,0,1
8758,48,2351.0,15,150.0,1,105.0,3,1
8759,46,273.0,15,1962.0,1,105.0,3,1
8760,40,4775.0,15,215.0,1,-1.0,0,1
8761,57,3109.0,15,107.0,2,105.0,2,1
8762,50,388.0,15,173.0,2,99.0,4,1
8763,34,262.0,15,89.0,2,106.0,1,1
8764,56,654.0,15,875.0,1,-1.0,0,1
8765,32,1855.0,15,126.0,2,134.0,1,1
8766,50,810.0,15,91.0,1,103.0,3,1
8767,54,1664.0,15,106.0,1,105.0,3,1
8768,26,362.0,15,925.0,1,104.0,2,1
8769,40,1293.0,16,1702.0,3,105.0,2,1
8770,31,3384.0,16,153.0,1,104.0,2,1
8771,29,874.0,16,152.0,1,103.0,1,1
8772,52,10943.0,16,292.0,1,-1.0,0,1
8773,38,4539.0,16,387.0,1,-1.0,0,1
8774,46,2817.0,17,543.0,1,-1.0,0,1
8775,26,1646.0,18,890.0,5,-1.0,0,1
8776,25,808.0,18,267.0,2,114.0,2,1
8777,28,762.0,18,115.0,3,-1.0,0,1
8778,70,44.0,18,1104.0,2,88.0,2,1
8779,83,425.0,22,773.0,1,92.0,2,1
8780,43,2367.0,22,83.0,1,113.0,3,1
8781,45,10252.0,22,173.0,1,141.0,2,1
8782,37,1000.0,22,239.0,1,99.0,2,1
8783,71,4380.0,22,369.0,1,-1.0,0,1
8784,27,20585.0,23,299.0,1,100.0,1,1
8785,47,2601.0,24,261.0,1,-1.0,0,1
8786,42,238.0,25,692.0,1,-1.0,0,1
8787,77,0.0,25,210.0,1,-1.0,0,1
8788,61,3371.0,28,299.0,2,-1.0,0,1
8789,28,0.0,28,294.0,2,105.0,7,1
8790,57,10583.0,28,341.0,3,98.0,3,1
8791,34,16.0,29,316.0,1,119.0,1,1
8792,50,0.0,29,159.0,1,120.0,2,1
8793,40,1451.0,30,117.0,1,121.0,1,1
8794,38,1711.0,30,234.0,1,-1.0,0,1
8795,84,0.0,30,992.0,2,-1.0,0,1
8796,35,611.0,1,305.0,2,121.0,1,1
8797,26,132.0,1,194.0,1,119.0,1,1
8798,37,189.0,1,238.0,1,107.0,2,1
8799,47,288.0,1,101.0,1,-1.0,0,1
8800,37,1027.0,1,137.0,1,119.0,1,1
8801,28,6784.0,1,502.0,1,115.0,3,1
8802,54,1464.0,2,194.0,2,94.0,1,1
8803,54,8295.0,2,849.0,2,119.0,1,1
8804,61,2917.0,6,215.0,1,-1.0,0,1
8805,30,158.0,6,144.0,1,-1.0,0,1
8806,60,1588.0,6,728.0,1,-1.0,0,1
8807,30,655.0,6,384.0,2,-1.0,0,1
8808,57,854.0,6,480.0,1,40.0,5,1
8809,44,282.0,6,296.0,3,-1.0,0,1
8810,37,604.0,7,371.0,1,495.0,1,1
8811,33,5437.0,7,201.0,1,58.0,3,1
8812,25,1185.0,7,290.0,1,114.0,1,1
8813,54,895.0,7,335.0,1,-1.0,0,1
8814,24,1857.0,8,147.0,1,92.0,5,1
8815,36,4596.0,8,234.0,2,175.0,2,1
8816,42,849.0,8,667.0,1,321.0,1,1
8817,29,3528.0,8,137.0,1,-1.0,0,1
8818,58,565.0,8,153.0,1,93.0,1,1
8819,33,1781.0,8,611.0,2,183.0,1,1
8820,27,3415.0,9,266.0,3,184.0,1,1
8821,79,79.0,9,1106.0,2,-1.0,0,1
8822,60,12039.0,12,261.0,1,187.0,1,1
8823,47,2524.0,12,105.0,1,-1.0,0,1
8824,56,12.0,12,511.0,3,187.0,1,1
8825,25,139.0,12,138.0,1,-1.0,0,1
8826,21,2488.0,12,180.0,1,-1.0,0,1
8827,73,7111.0,12,146.0,1,-1.0,0,1
8828,67,361.0,13,411.0,2,-1.0,0,1
8829,51,2109.0,13,79.0,2,-1.0,0,1
8830,48,1093.0,13,1226.0,2,-1.0,0,1
8831,39,385.0,13,242.0,1,48.0,2,1
8832,35,2646.0,13,221.0,1,182.0,1,1
8833,61,6.0,13,210.0,1,182.0,2,1
8834,62,1495.0,13,896.0,1,57.0,2,1
8835,35,670.0,13,301.0,2,-1.0,0,1
8836,36,592.0,13,204.0,2,99.0,5,1
8837,83,1965.0,13,1003.0,3,-1.0,0,1
8838,32,2688.0,14,216.0,1,57.0,1,1
8839,23,107.0,14,84.0,1,183.0,1,1
8840,50,313.0,14,958.0,1,-1.0,0,1
8841,66,40.0,14,290.0,2,-1.0,0,1
8842,58,4198.0,15,441.0,5,246.0,5,1
8843,30,536.0,15,244.0,1,105.0,1,1
8844,54,1311.0,15,485.0,3,184.0,3,1
8845,26,766.0,15,457.0,2,-1.0,0,1
8846,62,1528.0,15,134.0,2,184.0,1,1
8847,43,2557.0,15,166.0,3,183.0,5,1
8848,40,79.0,15,570.0,1,135.0,1,1
8849,57,1318.0,16,115.0,1,185.0,2,1
8850,75,3771.0,16,186.0,1,183.0,1,1
8851,77,0.0,16,847.0,1,60.0,1,1
8852,31,6138.0,16,154.0,2,119.0,5,1
8853,22,129.0,16,258.0,1,-1.0,0,1
8854,50,469.0,16,170.0,1,183.0,1,1
8855,27,893.0,16,154.0,2,-1.0,0,1
8856,34,3119.0,16,306.0,1,-1.0,0,1
8857,73,519.0,16,434.0,1,57.0,1,1
8858,40,2266.0,16,447.0,1,147.0,5,1
8859,37,4017.0,16,156.0,1,-1.0,0,1
8860,44,643.0,16,324.0,1,143.0,3,1
8861,40,2338.0,16,717.0,2,-1.0,0,1
8862,61,0.0,16,136.0,2,-1.0,0,1
8863,74,4079.0,19,343.0,3,-1.0,0,1
8864,61,6481.0,19,131.0,1,-1.0,0,1
8865,47,820.0,19,98.0,1,-1.0,0,1
8866,47,1784.0,19,385.0,2,-1.0,0,1
8867,76,1411.0,19,233.0,2,187.0,3,1
8868,30,7529.0,19,328.0,1,-1.0,0,1
8869,22,3472.0,20,332.0,1,183.0,3,1
8870,39,206.0,20,148.0,2,195.0,2,1
8871,72,1388.0,20,513.0,1,-1.0,0,1
8872,77,1807.0,20,373.0,1,-1.0,0,1
8873,36,480.0,20,213.0,1,-1.0,0,1
8874,65,571.0,20,349.0,1,183.0,2,1
8875,54,3994.0,20,595.0,2,187.0,2,1
8876,46,1693.0,20,427.0,1,-1.0,0,1
8877,28,80.0,20,676.0,2,146.0,2,1
8878,61,267.0,21,192.0,3,184.0,1,1
8879,53,2581.0,21,828.0,1,189.0,1,1
8880,38,0.0,21,576.0,1,183.0,4,1
8881,27,1134.0,21,825.0,1,183.0,4,1
8882,55,309.0,21,467.0,2,184.0,1,1
8883,33,6807.0,21,512.0,2,184.0,1,1
8884,87,6746.0,21,749.0,1,-1.0,0,1
8885,57,375.0,21,135.0,1,-1.0,0,1
8886,33,658.0,21,307.0,1,208.0,1,1
8887,51,371.0,21,287.0,1,-1.0,0,1
8888,76,2693.0,21,107.0,2,-1.0,0,1
8889,64,4688.0,21,200.0,1,-1.0,0,1
8890,19,329.0,22,252.0,2,-1.0,0,1
8891,33,79.0,22,249.0,2,335.0,2,1
8892,55,0.0,22,360.0,5,-1.0,0,1
8893,31,6281.0,22,257.0,1,128.0,3,1
8894,92,775.0,22,313.0,3,-1.0,0,1
8895,35,2779.0,22,118.0,2,-1.0,0,1
8896,30,411.0,22,127.0,3,149.0,2,1
8897,68,2144.0,22,277.0,1,184.0,2,1
8898,42,527.0,22,181.0,1,185.0,1,1
8899,41,431.0,22,133.0,1,107.0,2,1
8900,29,123.0,22,247.0,1,184.0,3,1
8901,27,3792.0,22,504.0,1,183.0,2,1
8902,78,4807.0,22,1002.0,4,-1.0,0,1
8903,82,8603.0,22,306.0,3,107.0,1,1
8904,29,2178.0,22,260.0,2,139.0,1,1
8905,78,229.0,22,97.0,1,-1.0,0,1
8906,76,2991.0,22,344.0,1,183.0,1,1
8907,38,4174.0,23,336.0,2,184.0,5,1
8908,60,10925.0,23,270.0,3,185.0,1,1
8909,33,2411.0,23,130.0,1,161.0,1,1
8910,43,14646.0,23,210.0,1,-1.0,0,1
8911,61,86.0,23,149.0,1,-1.0,0,1
8912,43,11115.0,23,476.0,1,74.0,2,1
8913,73,796.0,23,427.0,1,182.0,2,1
8914,57,6900.0,23,255.0,4,185.0,2,1
8915,33,5878.0,23,438.0,1,430.0,2,1
8916,77,1780.0,23,221.0,2,183.0,3,1
8917,35,183.0,23,281.0,1,52.0,4,1
8918,59,3648.0,23,257.0,2,126.0,3,1
8919,76,4112.0,23,282.0,2,-1.0,0,1
8920,73,542.0,26,355.0,1,180.0,5,1
8921,81,243.0,27,131.0,1,-1.0,0,1
8922,41,942.0,27,143.0,1,188.0,1,1
8923,57,254.0,27,207.0,1,-1.0,0,1
8924,28,0.0,27,96.0,1,267.0,1,1
8925,38,0.0,27,297.0,1,75.0,3,1
8926,30,398.0,27,102.0,1,180.0,3,1
8927,52,992.0,27,424.0,1,515.0,1,1
8928,22,23.0,27,137.0,1,-1.0,0,1
8929,53,732.0,27,759.0,2,-1.0,0,1
8930,60,4629.0,27,624.0,1,-1.0,0,1
8931,56,0.0,27,298.0,1,111.0,8,1
8932,38,70.0,27,255.0,3,148.0,1,1
8933,44,5063.0,27,418.0,2,-1.0,0,1
8934,69,4572.0,27,146.0,2,56.0,1,1
8935,29,1788.0,27,353.0,1,-1.0,0,1
8936,52,659.0,27,113.0,1,-1.0,0,1
8937,36,129.0,27,149.0,1,-1.0,0,1
8938,50,3463.0,28,96.0,1,-1.0,0,1
8939,75,4984.0,28,509.0,1,-1.0,0,1
8940,65,1004.0,28,371.0,1,-1.0,0,1
8941,64,4787.0,28,501.0,1,-1.0,0,1
8942,30,914.0,28,524.0,3,272.0,1,1
8943,57,2326.0,28,207.0,1,194.0,1,1
8944,31,81.0,29,164.0,2,-1.0,0,1
8945,52,2230.0,29,423.0,3,-1.0,0,1
8946,36,203.0,29,139.0,1,-1.0,0,1
8947,64,3951.0,29,164.0,1,-1.0,0,1
8948,54,240.0,29,142.0,1,-1.0,0,1
8949,26,338.0,29,209.0,1,188.0,2,1
8950,51,0.0,29,1707.0,2,-1.0,0,1
8951,72,0.0,29,189.0,3,-1.0,0,1
8952,30,944.0,29,251.0,2,-1.0,0,1
8953,60,5.0,29,401.0,1,-1.0,0,1
8954,30,697.0,29,215.0,3,80.0,5,1
8955,45,0.0,29,264.0,1,-1.0,0,1
8956,66,1948.0,29,106.0,2,269.0,2,1
8957,50,3654.0,29,215.0,2,78.0,2,1
8958,54,962.0,29,288.0,3,-1.0,0,1
8959,47,551.0,29,124.0,1,-1.0,0,1
8960,53,395.0,29,136.0,1,148.0,1,1
8961,47,159.0,29,220.0,3,155.0,3,1
8962,80,997.0,29,746.0,2,86.0,1,1
8963,61,477.0,29,377.0,1,520.0,1,1
8964,47,3663.0,29,424.0,2,213.0,3,1
8965,30,853.0,29,279.0,1,148.0,1,1
8966,21,8278.0,29,445.0,1,-1.0,0,1
8967,62,7458.0,30,212.0,2,-1.0,0,1
8968,41,0.0,30,373.0,3,-1.0,0,1
8969,49,348.0,30,125.0,1,-1.0,0,1
8970,26,44.0,30,217.0,1,-1.0,0,1
8971,36,1193.0,30,640.0,1,-1.0,0,1
8972,87,230.0,30,144.0,1,-1.0,0,1
8973,61,8729.0,30,480.0,1,-1.0,0,1
8974,70,2384.0,30,196.0,2,-1.0,0,1
8975,60,3401.0,30,294.0,1,270.0,1,1
8976,41,881.0,30,257.0,3,-1.0,0,1
8977,46,3512.0,30,175.0,1,197.0,1,1
8978,22,1522.0,30,368.0,2,-1.0,0,1
8979,60,4243.0,30,416.0,2,-1.0,0,1
8980,54,473.0,2,182.0,1,81.0,1,1
8981,35,5462.0,2,188.0,1,186.0,1,1
8982,59,4412.0,2,162.0,2,-1.0,0,1
8983,55,2037.0,2,209.0,2,273.0,1,1
8984,29,10332.0,2,46.0,3,-1.0,0,1
8985,35,1133.0,3,102.0,1,-1.0,0,1
8986,44,205.0,3,289.0,1,-1.0,0,1
8987,48,0.0,3,1233.0,1,351.0,2,1
8988,35,1224.0,3,187.0,1,-1.0,0,1
8989,37,238.0,3,149.0,1,-1.0,0,1
8990,36,62.0,3,566.0,1,182.0,7,1
8991,52,2398.0,3,412.0,1,-1.0,0,1
8992,67,704.0,3,537.0,1,-1.0,0,1
8993,36,506.0,3,217.0,1,70.0,2,1
8994,64,2352.0,3,181.0,4,183.0,7,1
8995,45,360.0,3,215.0,1,-1.0,0,1
8996,29,938.0,3,358.0,1,-1.0,0,1
8997,33,1697.0,3,179.0,1,-1.0,0,1
8998,62,2.0,3,322.0,1,-1.0,0,1
8999,27,1720.0,3,284.0,2,273.0,1,1
9000,76,1492.0,3,383.0,1,-1.0,0,1
9001,34,1778.0,4,358.0,1,162.0,2,1
9002,54,0.0,6,464.0,5,192.0,8,1
9003,67,942.0,6,455.0,2,84.0,2,1
9004,24,556.0,6,368.0,2,80.0,2,1
9005,33,1699.0,6,178.0,2,94.0,1,1
9006,53,10541.0,9,178.0,1,-1.0,0,1
9007,33,1536.0,9,262.0,1,94.0,2,1
9008,24,235.0,9,118.0,1,-1.0,0,1
9009,32,935.0,9,165.0,1,91.0,7,1
9010,60,10861.0,9,98.0,1,91.0,2,1
9011,64,2331.0,9,201.0,1,-1.0,0,1
9012,34,2374.0,9,161.0,1,209.0,2,1
9013,35,1228.0,9,696.0,2,88.0,12,1
9014,24,125.0,9,263.0,1,90.0,1,1
9015,38,3141.0,9,347.0,4,189.0,2,1
9016,45,160.0,10,182.0,2,194.0,1,1
9017,42,2816.0,10,193.0,2,-1.0,0,1
9018,63,109.0,10,406.0,2,-1.0,0,1
9019,40,0.0,10,147.0,1,96.0,8,1
9020,31,2666.0,10,318.0,2,97.0,6,1
9021,44,1534.0,10,95.0,1,95.0,3,1
9022,61,2557.0,10,89.0,1,91.0,4,1
9023,67,405.0,10,344.0,2,95.0,2,1
9024,33,22867.0,10,266.0,2,92.0,3,1
9025,57,2155.0,10,144.0,3,91.0,2,1
9026,71,1311.0,10,301.0,2,91.0,1,1
9027,79,2661.0,10,254.0,5,-1.0,0,1
9028,52,94.0,10,293.0,3,190.0,10,1
9029,48,201.0,10,594.0,1,91.0,1,1
9030,47,0.0,10,213.0,1,190.0,1,1
9031,27,4590.0,10,131.0,4,89.0,3,1
9032,49,3371.0,11,269.0,2,-1.0,0,1
9033,23,598.0,11,406.0,1,195.0,1,1
9034,26,943.0,11,166.0,1,195.0,1,1
9035,40,9366.0,11,69.0,3,-1.0,0,1
9036,32,6746.0,11,199.0,1,-1.0,0,1
9037,33,1076.0,11,131.0,1,96.0,5,1
9038,35,0.0,11,229.0,2,96.0,3,1
9039,53,1624.0,11,166.0,3,97.0,7,1
9040,20,801.0,11,244.0,2,-1.0,0,1
9041,44,1070.0,11,172.0,1,91.0,5,1
9042,53,4401.0,11,241.0,1,92.0,1,1
9043,21,123.0,11,513.0,1,91.0,1,1
9044,36,3623.0,12,71.0,1,378.0,1,1
9045,31,533.0,12,90.0,3,93.0,6,1
9046,42,994.0,12,227.0,3,93.0,6,1
9047,27,168.0,12,123.0,1,196.0,1,1
9048,33,386.0,12,253.0,1,92.0,4,1
9049,29,1026.0,12,226.0,1,92.0,1,1
9050,54,1213.0,12,241.0,1,-1.0,0,1
9051,30,2424.0,12,110.0,1,279.0,1,1
9052,51,346.0,12,134.0,2,192.0,3,1
9053,32,1331.0,12,126.0,1,92.0,5,1
9054,54,2206.0,12,104.0,1,99.0,2,1
9055,82,0.0,12,226.0,1,-1.0,0,1
9056,47,4693.0,12,89.0,1,97.0,3,1
9057,48,1230.0,12,169.0,1,196.0,2,1
9058,77,3417.0,12,134.0,1,-1.0,0,1
9059,36,2971.0,12,247.0,1,97.0,8,1
9060,38,1767.0,12,893.0,7,-1.0,0,1
9061,27,5291.0,12,192.0,2,92.0,2,1
9062,43,3403.0,12,707.0,2,97.0,2,1
9063,33,133.0,12,627.0,2,192.0,1,1
9064,27,4745.0,12,411.0,4,192.0,1,1
9065,50,3608.0,13,176.0,2,197.0,2,1
9066,45,1529.0,13,181.0,1,197.0,1,1
9067,76,3324.0,13,122.0,1,92.0,3,1
9068,63,5112.0,13,2184.0,2,95.0,3,1
9069,81,5220.0,13,135.0,1,94.0,2,1
9070,77,2590.0,13,212.0,3,277.0,12,1
9071,71,2600.0,13,186.0,2,98.0,1,1
9072,39,260.0,13,226.0,1,94.0,4,1
9073,18,608.0,13,210.0,1,93.0,1,1
9074,58,462.0,13,495.0,1,93.0,1,1
9075,44,14.0,13,167.0,1,92.0,1,1
9076,67,1146.0,13,259.0,1,92.0,2,1
9077,31,181.0,13,239.0,2,93.0,2,1
9078,61,3114.0,13,381.0,1,-1.0,0,1
9079,36,376.0,13,193.0,1,92.0,1,1
9080,56,9367.0,13,271.0,2,92.0,4,1
9081,62,0.0,13,227.0,2,-1.0,0,1
9082,33,271.0,13,182.0,2,91.0,2,1
9083,24,382.0,13,256.0,2,92.0,3,1
9084,33,920.0,16,130.0,1,95.0,2,1
9085,34,129.0,16,295.0,1,200.0,2,1
9086,58,169.0,16,301.0,1,94.0,3,1
9087,37,1276.0,16,146.0,1,94.0,2,1
9088,64,679.0,16,167.0,1,-1.0,0,1
9089,27,535.0,16,183.0,1,94.0,1,1
9090,63,3115.0,16,432.0,5,-1.0,0,1
9091,23,1234.0,16,250.0,1,-1.0,0,1
9092,37,197.0,16,175.0,1,200.0,1,1
9093,43,3186.0,16,380.0,1,88.0,1,1
9094,56,870.0,16,257.0,1,-1.0,0,1
9095,35,3160.0,16,445.0,2,95.0,1,1
9096,24,272.0,16,105.0,2,94.0,2,1
9097,33,195.0,16,984.0,5,-1.0,0,1
9098,75,6027.0,16,1248.0,2,94.0,2,1
9099,40,764.0,17,85.0,1,-1.0,0,1
9100,62,298.0,17,709.0,2,-1.0,0,1
9101,52,583.0,17,209.0,1,91.0,2,1
9102,55,0.0,17,134.0,2,91.0,1,1
9103,71,5715.0,17,747.0,2,-1.0,0,1
9104,59,2013.0,17,409.0,2,-1.0,0,1
9105,78,1204.0,17,135.0,1,-1.0,0,1
9106,35,4922.0,17,393.0,4,201.0,17,1
9107,52,234.0,17,255.0,1,-1.0,0,1
9108,29,1374.0,17,309.0,3,208.0,4,1
9109,42,2187.0,17,525.0,3,-1.0,0,1
9110,20,215.0,24,325.0,1,95.0,5,1
9111,42,5310.0,25,968.0,2,97.0,4,1
9112,27,11862.0,25,285.0,2,97.0,7,1
9113,31,9421.0,25,372.0,1,-1.0,0,1
9114,31,4198.0,25,234.0,1,-1.0,0,1
9115,38,3576.0,25,349.0,2,183.0,1,1
9116,28,1925.0,25,487.0,1,97.0,2,1
9117,38,6728.0,25,232.0,1,96.0,4,1
9118,72,1129.0,25,208.0,1,91.0,1,1
9119,29,265.0,25,414.0,1,184.0,1,1
9120,34,69.0,25,296.0,1,205.0,2,1
9121,61,3624.0,25,342.0,1,-1.0,0,1
9122,27,567.0,25,238.0,2,184.0,1,1
9123,46,38.0,25,541.0,1,-1.0,0,1
9124,53,1982.0,27,160.0,1,-1.0,0,1
9125,58,3399.0,30,1628.0,2,188.0,8,1
9126,22,691.0,30,260.0,5,103.0,1,1
9127,28,330.0,2,357.0,1,188.0,3,1
9128,31,318.0,2,310.0,1,-1.0,0,1
9129,26,644.0,2,346.0,1,-1.0,0,1
9130,60,4.0,2,415.0,1,190.0,5,1
9131,29,1165.0,3,244.0,2,184.0,1,1
9132,36,4708.0,3,284.0,1,171.0,1,1
9133,68,2820.0,3,154.0,1,97.0,2,1
9134,48,1147.0,3,155.0,1,120.0,3,1
9135,53,980.0,3,352.0,1,-1.0,0,1
9136,39,2983.0,3,472.0,1,-1.0,0,1
9137,28,339.0,3,350.0,1,182.0,1,1
9138,29,19.0,3,274.0,1,230.0,1,1
9139,72,1940.0,4,705.0,2,-1.0,0,1
9140,29,1445.0,4,271.0,2,-1.0,0,1
9141,26,294.0,4,208.0,2,-1.0,0,1
9142,49,5887.0,4,439.0,3,185.0,5,1
9143,43,11891.0,4,821.0,5,242.0,1,1
9144,28,78.0,4,232.0,3,310.0,2,1
9145,44,733.0,4,360.0,2,105.0,5,1
9146,73,5028.0,4,696.0,10,-1.0,0,1
9147,39,481.0,7,929.0,5,189.0,1,1
9148,45,0.0,7,344.0,1,-1.0,0,1
9149,29,314.0,7,415.0,2,116.0,4,1
9150,51,241.0,7,308.0,2,-1.0,0,1
9151,31,684.0,7,620.0,3,-1.0,0,1
9152,30,1681.0,7,329.0,2,-1.0,0,1
9153,50,10250.0,7,254.0,3,385.0,2,1
9154,42,254.0,9,288.0,7,183.0,4,1
9155,37,0.0,9,179.0,1,190.0,1,1
9156,34,294.0,9,265.0,1,184.0,3,1
9157,49,307.0,9,854.0,1,-1.0,0,1
9158,59,957.0,9,479.0,2,-1.0,0,1
9159,80,155.0,9,343.0,2,-1.0,0,1
9160,86,614.0,9,595.0,1,-1.0,0,1
9161,69,426.0,9,395.0,1,-1.0,0,1
9162,79,8304.0,9,456.0,2,275.0,9,1
9163,41,1077.0,9,207.0,3,387.0,2,1
9164,36,4721.0,9,149.0,3,-1.0,0,1
9165,49,395.0,10,336.0,5,-1.0,0,1
9166,69,3588.0,10,429.0,1,-1.0,0,1
9167,66,2540.0,10,441.0,2,156.0,1,1
9168,32,883.0,10,798.0,1,185.0,5,1
9169,47,4402.0,10,805.0,1,190.0,1,1
9170,58,256.0,10,422.0,1,188.0,3,1
9171,64,43.0,10,232.0,1,-1.0,0,1
9172,72,3856.0,10,582.0,4,115.0,1,1
9173,30,517.0,11,141.0,2,-1.0,0,1
9174,79,3025.0,11,166.0,3,126.0,3,1
9175,30,2326.0,14,420.0,1,175.0,2,1
9176,36,925.0,14,321.0,3,189.0,4,1
9177,53,1961.0,15,351.0,1,-1.0,0,1
9178,53,1796.0,15,476.0,1,193.0,1,1
9179,34,2037.0,15,324.0,2,-1.0,0,1
9180,29,459.0,15,279.0,3,189.0,19,1
9181,29,572.0,16,314.0,1,195.0,1,1
9182,81,452.0,16,443.0,1,-1.0,0,1
9183,57,5313.0,16,283.0,2,196.0,1,1
9184,72,1533.0,16,546.0,2,-1.0,0,1
9185,28,1705.0,17,412.0,2,-1.0,0,1
9186,34,1337.0,17,330.0,2,127.0,3,1
9187,57,2986.0,17,222.0,2,231.0,1,1
9188,66,1230.0,17,726.0,3,-1.0,0,1
9189,32,35.0,17,324.0,3,126.0,3,1
9190,51,955.0,17,221.0,3,-1.0,0,1
9191,27,538.0,18,170.0,4,197.0,2,1
9192,50,5108.0,18,406.0,1,182.0,2,1
9193,30,102.0,18,364.0,3,-1.0,0,1
9194,75,1341.0,18,415.0,7,-1.0,0,1
9195,50,320.0,21,294.0,3,315.0,4,1
9196,32,131.0,21,322.0,1,189.0,1,1
9197,59,2074.0,21,467.0,1,186.0,2,1
9198,68,1443.0,21,2062.0,2,257.0,1,1
9199,31,3338.0,21,264.0,2,-1.0,0,1
9200,64,661.0,21,367.0,2,294.0,2,1
9201,54,12018.0,21,267.0,2,-1.0,0,1
9202,30,7105.0,22,321.0,2,-1.0,0,1
9203,60,3735.0,22,190.0,1,188.0,9,1
9204,35,538.0,22,410.0,3,165.0,2,1
9205,72,4657.0,22,305.0,3,309.0,5,1
9206,30,5.0,23,282.0,1,203.0,1,1
9207,52,230.0,24,422.0,2,-1.0,0,1
9208,43,4216.0,24,150.0,2,195.0,2,1
9209,33,1808.0,28,250.0,3,-1.0,0,1
9210,84,81204.0,28,679.0,1,313.0,2,1
9211,26,3145.0,28,1141.0,1,209.0,1,1
9212,43,3518.0,28,206.0,2,196.0,2,1
9213,39,25.0,28,315.0,1,210.0,2,1
9214,27,1347.0,28,824.0,1,193.0,11,1
9215,25,2551.0,28,400.0,3,-1.0,0,1
9216,38,11303.0,28,473.0,2,216.0,2,1
9217,44,2724.0,28,893.0,1,-1.0,0,1
9218,20,755.0,29,284.0,1,-1.0,0,1
9219,32,718.0,29,155.0,1,197.0,1,1
9220,23,870.0,29,296.0,1,176.0,4,1
9221,35,978.0,29,1370.0,3,209.0,3,1
9222,30,916.0,29,449.0,2,-1.0,0,1
9223,27,1595.0,29,196.0,2,197.0,2,1
9224,61,544.0,29,63.0,3,200.0,9,1
9225,46,461.0,30,369.0,2,-1.0,0,1
9226,45,891.0,7,118.0,1,-1.0,0,1
9227,27,843.0,8,187.0,1,-1.0,0,1
9228,70,2795.0,8,301.0,2,-1.0,0,1
9229,25,139.0,11,202.0,1,91.0,1,1
9230,57,1044.0,11,585.0,1,192.0,2,1
9231,55,1633.0,11,210.0,1,192.0,2,1
9232,33,6513.0,11,170.0,1,343.0,1,1
9233,73,1388.0,11,767.0,2,83.0,1,1
9234,67,1430.0,11,499.0,2,91.0,3,1
9235,35,323.0,11,261.0,2,-1.0,0,1
9236,34,15.0,12,377.0,1,-1.0,0,1
9237,47,1639.0,12,349.0,1,-1.0,0,1
9238,66,147.0,12,411.0,1,-1.0,0,1
9239,31,2544.0,12,229.0,1,279.0,2,1
